book_id,title,language,place_of_publication,published_year,edition,price,class_number,source,notes,author_id,publisher_id
B00352,၁၉၆၂ခုနှစ် ကာကွယ်ရေးဦးစီးချုဗိုလ်ချုပ်ကြီးနေဝင်း ပြည်ထောင်စုမြန်မာနိုင်ငံတော်ကို အာဏာသိမ်းယူသော ကယားဦးစိန်၏ မှတ်တမ်းများ,Burmese,ရန်ကုန်,၂၀၁၈,၁ ကြိမ်,၂၇၀၀,၉၂၃.၂,ဝယ်ယူ,,A0154,P0049
B00353,ဝိသေသတိုင်းသမိုင်းအစ,Burmese,ရန်ကုန်,၂၀၁၃,၂ ကြိမ်,၆၀၀၀,၉၅၉.၁,ဝယ်ယူ,,A0037,P0089
B00354,မြစ်ကြီးနားတိုက်ပွဲ,Burmese,ရန်ကုန်,၂၀၂၄,၃ ကြိမ်,၉၀၀၀,၃၅၅.၄,ဝယ်ယူ,,A0165,P0112
B00355,နာမည်မကြီးသောပုဂံများ,Burmese,ရန်ကုန်,၂၀၂၂,၁ ကြိမ်,၄၀၀၀,၂၉၄.၃၄၃၅,ဝယ်ယူ,,A0185,P0078
B00356,ဥဿရောအမတ်ကြီးဟံသာဝတီဆင်ဖြူရှင်အရေးတော်ပုံမော်ကွန်းဥဒါန်း,Burmese,ရန်ကုန်,၂၀၀၆,၁ ကြိမ်,၈၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0186,P0124
B00357,အနှစ်ချုပ်မြန်မာရာဇဝင်အဘိဓာန်,Burmese,ရန်ကုန်,၂၀၂၀,၁ ကြိမ်,၁၅၀၀၀,၉၅၉.၁၀၀၃,ဝယ်ယူ,ရည်ညွှန်း,A0009,P0125
B00358,စာပေသမိုင်းစဥ်ကို ဖြတ်သန်းခဲ့ကြသူများ အတွဲ(၁),Burmese,ရန်ကုန်,၂၀၂၄,၁ ကြိမ်,၁၂၀၀၀,၉၂၈.၉၅၈,ဝယ်ယူ,,A0187,P0126
B00359,မြန်မာရာမအဖွင့်,Burmese,ရန်ကုန်,၂၀၂၃,၂ ကြိမ်,၇၀၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0188,P0016
B00360,ညီသစ်ဆင်းကဗျာစု,Burmese,ရန်ကုန်,၂၀၀၃,၁ ကြိမ်,၂၀၀၀,၈၉၅.၈၁,ဝယ်ယူ,,A0188,P0016
B00361,ရှေးခေတ်ပုဂံကဗျာများ နှင့် အခြားကဗျာများ,Burmese,ရန်ကုန်,၂၀၂၃,၃ ကြိမ်,၆၀၀၀,၈၉၅.၈၁,ဝယ်ယူ,,A0188,P0016
B00362,မြန်မာ့စီးပွားရေး ပုဂ္ဂိုလ်ကျော် တစ်ဆယ့်နှစ်ဦး,Burmese,ရန်ကုန်,၂၀၁၉,၃ ကြိမ်,၁၈၀၀,၉၂၃.၃,ဝယ်ယူ,,A0189,P0016
B00363,မြန်မာ့မျက်ပွင့် စာဓလေ့,Burmese,ရန်ကုန်,၂၀၂၄,၃ ကြိမ်,၁၃၀၀၀,၈၉၅.၈,ဝယ်ယူ,,A0190,P0016
B00364,အခြေပြမြန်မာ့နိုင်ငံရေးသမိုင်း ပထမတွဲ,Burmese,ရန်ကုန်,၂၀၁၀,၃ ကြိမ်,၇၀၀၀,၉၅၉.၁,ဝယ်ယူ,,A0191,P0016
B00365,အခြေပြမြန်မာ့နိုင်ငံရေးသမိုင်း ဒုတိယတွဲ၊ ပထမပိုင်း,Burmese,ရန်ကုန်,၂၀၁၈,၂ ကြိမ်,၆၅၀၀,၉၅၉.၁,ဝယ်ယူ,,A0191,P0016
B00366,အခြေပြမြန်မာ့နိုင်ငံရေးသမိုင်း ဒုတိယတွဲ၊ ဒုတိယပိုင်း,Burmese,ရန်ကုန်,၂၀၁၈,၂ ကြိမ်,၆၅၀၀,၉၅၉.၁,ဝယ်ယူ,,A0191,P0016
B00367,မြန်မာသမိုင်းပုံ,Burmese,ရန်ကုန်,၂၀၂၄,၂ ကြိမ်,၅၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0278,P0016
B00368,စာမဲ့ကဗျာ,Burmese,ရန်ကုန်,၂၀၂၃,၄ ကြိမ်,၄၀၀၀,၇၅၀.,ဝယ်ယူ,,A0117,P0127
B00369,အတွေးအမြင် ဆောင်းပါးများ,Burmese,ရန်ကုန်,၂၀၁၉,၂ ကြိမ်,၁၈၀၀,၈၀၈.၈၄,ဝယ်ယူ,,A0192,P0016
B00370,အရှေ့ကိုမျှော်၍ အနောက်ကို ကြည့်ခြင်း,Burmese,ရန်ကုန်,၂၀၁၉,၂ ကြိမ်,၁၅၀၀,၈၀၈.၈၄,ဝယ်ယူ,,A0192,P0016
B00371,ပုဂံသုတေသနလမ်းညွှန်,Burmese,ရန်ကုန်,၂၀၁၅,၂ ကြိမ်,၁၅၀၀၀,၉၃၀.၁၀၉၅၉၁,ဝယ်ယူ,,A0193,P0019
B00372,ပုဂံ,Burmese,ရန်ကုန်,၂၀၂၀,၁ ကြိမ်,၂၅၀၀၀,၈၀၈.၀၀၉၅၉၁,ဝယ်ယူ,,A0005,P0016
B00373,နှလုံးသားမှာ ကမ္ဘာကမ္ပည်းတင်သူရဲ့ ရုပ်ပုံလွှာစုစည်းမှုများ,Burmese,ရန်ကုန်,၂၀၁၆,၁ ကြိမ်,၃၀၀၀,၈၀၈.၈၄,ဝယ်ယူ,,A0144,P0128
B00374,စာရေးသူတို့အကြောင်းနှင့် သူတို့စာများအကြောင်း,Burmese,ရန်ကုန်,၂၀၂၂,၁ ကြိမ်,၄၀၀၀,၈၉၅.၈,ဝယ်ယူ,,A0122,P0121
B00375,သမိုင်းတစ်ကွေ့မှ အကျော်ဇေယျမြန်မာအမျိုးသမီးများ,Burmese,ရန်ကုန်,၂၀၁၄,၁ ကြိမ်,၅၀၀၀,၉၂၀.,ဝယ်ယူ,,A0009,P0010
B00376,လက်တွေ့အတ္တဗေဒနိဒါန်း,Burmese,ရန်ကုန်,၂၀၂၂,၃ ကြိမ်,၃၅၀၀,၄၁၀.,ဝယ်ယူ,,A0122,P0035
B00377,မြန်မာစကားနှင့် အပြောဟန် အရေးဟန်,Burmese,ရန်ကုန်,၂၀၁၉,၃ ကြိမ်,၃၅၀၀,၄၉၅.၈၈,ဝယ်ယူ,,A0122,P0120
B00378,ဗုဒ္ဓဂယာက ပဟေဠိနှင့် မြန်မာစာရေးရာစာများ,Burmese,ရန်ကုန်,၂၀၂၃,၁ ကြိမ်,,,ဝယ်ယူ,,A0194,P0051
B00379,ခွဲစိတ်ဆရာဝန်တစ်ဦး၏ ဖြောင့်ချက်,Burmese,ရန်ကုန်,၂၀၂၃,၁ ကြိမ်,,၈၉၅.၈၄၃၅၆၁,ဝယ်ယူ,,A0195,P0051
B00380,သူတို့ခေတ် သူတို့အတိတ် သူတို့အရိပ်,Burmese,ရန်ကုန်,၂၀၀၀,၁ ကြိမ်,၈၀၀၀,၉၂၀.,ဝယ်ယူ,,A0037,P0129
B00381,ဖက်ဆစ်တော်လှန်ရေး ပြည်သူ့ရဲခေါင်ပြောင်ကျား,Burmese,ရန်ကုန်,၂၀၀၉,၂ ကြိမ်,၃၀၀၀,၃၂.,ဝယ်ယူ,,A0196,P0091
B00382,မှော်ရုံတောမှာ မောလှပြီ,Burmese,ရန်ကုန်,၂၀၂၃,၄ ကြိမ်,၁၃၀၀၀,၈၂၃.,ဝယ်ယူ,,A0047,P0065
B00383,နန်းတော်ရှေ့က အသံ,Burmese,မန္တလေး,၂၀၂၂,၁ ကြိမ်,၇၀၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0197,P0021
B00384,ရှမ်းသမိုင်းမှတ်တမ်း,Burmese,တောင်ကြီး,၂၀၂၁,၁ ကြိမ်,၄၀၀၀,၉၅၉.၁,ဝယ်ယူ,,A0198,P0130
B00385,ဒေဝဒတ်နှင့် အဇာတသတ်,Burmese,ရန်ကုန်,၂၀၂၂,၃ ကြိမ်,,၂၉၄.၃၃၆၈,ဝယ်ယူ,,A0167,P0051
B00386,နိုင်ငံတော်လုပ်ကြံမှု,Burmese,ရန်ကုန်,၂၀၂၃,၈ ကြိမ်,၁၂၀၀၀,၃၆၄.၁၅၂၄,ဝယ်ယူ,,A0199,P0131
B00387,နဝဝီစာရဏ ပျူ,Burmese,နေပြည်တော်,၂၀၂၀,၁ ကြိမ်,၂၅၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,ရည်ညွှန်း,A0200,P0132
B00388,ခန်းဆောင်နီထဲတွင် အိပ်မက်မက်ကြည့်ခြင်း,Burmese,ရန်ကုန်,၂၀၂၂,၄ ကြိမ်,၃၀၀၀,၈၉၅.၁၀၉,ဝယ်ယူ,,A0047,P0007
B00389,သူလျှိုဖမ်းသူ,Burmese,ရန်ကုန်,၂၀၂၂,၁ ကြိမ်,၄၅၀၀,၉၂၃.၅,ဝယ်ယူ,,A0047,P0065
B00390,အတွေးရှင်း၊ အရေးရှင်း စာရှုခင်း,Burmese,ရန်ကုန်,၂၀၂၀,၂ ကြိမ်,၂၂၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0192,P0016
B00391,ပန်းတိုင်ကဘာလဲနှင့် အခြားဆောင်းပါးများ,Burmese,ရန်ကုန်,၂၀၁၉,၂ ကြိမ်,၃၃၀၀,၈၉၅.၈၄,ဝယ်ယူ,,,P0016
B00392,ပြည်ထောင်စု မြန်မာနိုင်ငံသမိုင်း,Burmese,ရန်ကုန်,၂၀၂၃,၃ ကြိမ်,၆၀၀၀,၉၅၉.၁,ဝယ်ယူ,,A0201,P0090
B00393,ဘဝဇာတ်ခုံအဖုံဖုံ,Burmese,ရန်ကုန်,၂၀၂၀,၂ ကြိမ်,၅၅၀၀,၉၂၃.,ဝယ်ယူ,,A0202,P0109
B00394,ပုဂံအကြို သမိုင်းခြေရာများ,Burmese,ရန်ကုန်,၂၀၁၉,၂ ကြိမ်,၂၅၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0203,P0133
B00395,လက်ထက်ထိမ်းမြားခြင်းအနုပညာ,Burmese,ရန်ကုန်,၂၀၂၀,၄ ကြိမ်,၃၀၀၀,၈၄၂.,ဝယ်ယူ,,A0035,P0065
B00396,ဓမ္မပဒ,Burmese,ရန်ကုန်,၂၀၀၂,၂ ကြိမ်,၈၀၀၀,၂၉၄.၃၈၂၃၂၂,ဝယ်ယူ,,A0204,P0134
B00397,မြန်မာ့သမိုင်းမြေပုံများ,Burmese,ရန်ကုန်,၂၀၁၇,၂ ကြိမ်,၇၀၀၀,၉၁၁.၅၉၁,ဝယ်ယူ,ရည်ညွှန်း,A0205,P0096
B00398,ဥတ္တရအလင်း,Burmese,ရန်ကုန်,၂၀၁၉,၃ ကြိမ်,၄၀၀၀,၈၂၃.,ဝယ်ယူ,,A0218,P0128
B00399,နှလုံးသားမှာ နှင်းများ လာရိုက်ခတ်,Burmese,ရန်ကုန်,၂၀၁၄,၁ ကြိမ်,၆၀၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0150,P0065
B00400,ပလေးတိုးနိဒါန်း,Burmese,ရန်ကုန်,၂၀၂၃,၆ ကြိမ်,၁၃၀၀၀,၁၀၂.,ဝယ်ယူ,,A0188,P0006
B00401,မက္ကဇင်း‌ဂေါ်ကီ၏ အတ္ထုပ္ပတ္တိ,Burmese,ရန်ကုန်,၂၀၁၉,၃ ကြိမ်,၃၀၀၀,၉၂၈.၉၁၇၁,ဝယ်ယူ,,A0047,P0128
B00402,ပိတောက်ပန်းသို့ ဂုဏ်ပြုခြင်း,Burmese,ရန်ကုန်,၂၀၂၄,၁ ကြိမ်,၈၀၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0047,P0135
B00403,မှောင်မိုက်မှာငို,Burmese,ရန်ကုန်,၂၀၂၃,၅ ကြိမ်,၁၀၀၀၀,၈၉၁.၇၃,ဝယ်ယူ,,A0047,P0065
B00404,လွမ်းတော်မူဖို့ စာကိုစီတယ်- ၃,Burmese,ရန်ကုန်,၂၀၁၅,၁ ကြိမ်,၃၀၀၀,၈၀၈.၈၄,ဝယ်ယူ,,A0207,P0113
B00405,သောင်းပြောင်းထွေလာ အယ်ဒီတာစာစုများ,Burmese,ရန်ကုန်,၂၀၁၆,၁ ကြိမ်,၃၀၀၀,၈၉၅.၈၈,ဝယ်ယူ,,A0208,P0016
B00406,ဆယ့်နှစ်လရာသီ,Burmese,ရန်ကုန်,၂၀၁၈,၁ ကြိမ်,၁၅၀၀,၅၂၉.၂,ဝယ်ယူ,,A0122,P0035
B00407,စာပေရေးရာ,Burmese,ရန်ကုန်,၂၀၁၉,၂ ကြိမ်,၄၀၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0208,P0016
B00408,ချစ်လွန်းလို့ ကြံမိသူ,Burmese,ရန်ကုန်,၂၀၂၄,၃ ကြိမ်,၇၀၀၀,၈၉၅.၈၃၀၁,ဝယ်ယူ,,A0208,P0016
B00409,မြန်မာနိုင်ငံက နှစ်ဆယ်ရာစု အထူးခြားဆုံးပုဂ္ဂိုလ်,Burmese,ရန်ကုန်,၂၀၁၈,၂ ကြိမ်,၂၀၀၀,၉၂၂.,ဝယ်ယူ,,A0278,P0007
B00410,၆ ဧပြီ ၂၀၂၃ နေ့တွင် ကျရောက်သော ဆရာကြီး ဒေါက်တာသန်းထွန်း နှစ်၁၀၀ ပြည့် အထိမ်းအမှတ်အတွက် တပည့်များ၏ စာတမ်းကန်တော့ပန်း,Burmese,ရန်ကုန်,၂၀၂၃,၁ ကြိမ်,၈၀၀၀,၈၀၈.၈၄,ဝယ်ယူ,,A0209,P0007
B00411,မြန်မာသမိုင်းလစ်ကွက်များ,Burmese,ရန်ကုန်,၂၀၀၃,၁ ကြိမ်,၆၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0278,P0007
B00412,မိုးကျရွှေကိုယ်ရောင်လှည့်တယ် (ပထမတွဲ),Burmese,ရန်ကုန်,၂၀၀၄,၁ ကြိမ်,၄၀၀၀,၉၂၃.၂,ဝယ်ယူ,,A0210,P0136
B00413,မျက်ရည်မြူမှုန်များကြားမှ အလွမ်းကြယ်ပွင့်များနှင့် အခြားဝတ္ထုတိုများ,Burmese,ရန်ကုန်,၂၀၂၂,၁ ကြိမ်,၈၅၀၀,၈၉၅.၈၃၀၁,ဝယ်ယူ,,A0047,P0007
B00414,ပုဂံဆက် ပုဂံခေတ် မြန်မာရာဇဝင် (အေဒီ ၁၀၄၄- ၁၂၈၈),Burmese,ရန်ကုန်,၂၀၁၉,၁ ကြိမ်,၅၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0278,P0137
B00415,ခေတ်အဆက်ဆက်ရွေးကောက်ပွဲများသမိုင်းနှင့် သတင်းစာဆောင်းပါးများ,Burmese,ရန်ကုန်,၂၀၁၅,၁ ကြိမ်,၃၀၀၀,၈၉၅.၈၄၃၅၈,ဝယ်ယူ,,A0014,P0007
B00416,တောင်ငူဆက် ဟံသာဝတီ ဆင်ဖြူရှင် ဘုရင့်နောင်နှင့် ကမ္ဘောဇသာဒီနန်းတော်,Burmese,ရန်ကုန်,၂၀၁၇,၁ ကြိမ်,၅၀၀၀,၉၅၉.၁,ဝယ်ယူ,,A0278,P0138
B00417,ပီကာဆို၏ ပဥ္စလက်မီးအိမ် (လက်ရွေးစင်စာတမ်းများ),Burmese,ရန်ကုန်,၂၀၂၃,၄ ကြိမ်,၅၀၀၀,၈၉၅.၈၄,ဝယ်ယူ,,A0047,P0099
B00418,လူကျော်,Burmese,ရန်ကုန်,၂၀၂၄,၂ ကြိမ်,၁၀၀၀၀,၉၀၉.,ဝယ်ယူ,,A0211,P0007
B00419,ချစ်သောသိင်္ဂီ,Burmese,ရန်ကုန်,၂၀၁၈,၃ ကြိမ်,၁၇၀၀,၈၉၅.၈၃,ဝယ်ယူ,,A0208,P0016
B00420,ဘွန္တောကြက်သူခိုး,Burmese,ရန်ကုန်,၂၀၂၁,၅ ကြိမ်,၆၀၀၀,၈၉၅.၈၃,ဝယ်ယူ,,A0208,P0016
B00421,မုဒြာများ,Burmese,ရန်ကုန်,၂၀၂၂,၂ ကြိမ်,၁၅၀၀၀,၁၈၁.၄၅,ဝယ်ယူ,,A0212,P0002
B00422,မြန်မာရာဇဝင်မှတ်စုပေါင်းချုပ်,Burmese,ရန်ကုန်,၂၀၁၈,၃ ကြိမ်,၅၀၀၀,၉၅၉.၁,ဝယ်ယူ,,A0213,P0016
B00423,ပုဂံသူရဲကောင်းများ,Burmese,ရန်ကုန်,၂၀၁၄,၃ ကြိမ်,၁၀၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0208,P0016
B00424,စစ်ဝါဒ တားဆီးနိုင်အောင်နှင့် သူ့အမှာများ,Burmese,ရန်ကုန်,၂၀၁၅,၁ ကြိမ်,၂၀၀၀,၈၀၈.၈၄,ဝယ်ယူ,,A0144,P0128
B00425,ညောင်ရမ်းဆက် အဝကို ပြန်လည်ထူထောင်ခြင်း,Burmese,ရန်ကုန်,၂၀၁၉,၁ ကြိမ်,၅၀၀၀,၉၅၉.၁၀၂,ဝယ်ယူ,,A0278,P0137
B00426,ဟာသဝတ္ထုတိုများ- ၂,Burmese,ရန်ကုန်,၂၀၁၇,၁ ကြိမ်,၁၂၀၀၀,၈၉၅.၈၃၀၁,ဝယ်ယူ,,A0208,P0016
B00427,စာပေဆုရဝတ္ထုတိုများပေါင်းချုပ်,Burmese,ရန်ကုန်,၂၀၁၉,၃ ကြိမ်,၂၅၀၀၀,၈၉၅.၈၃၀၁,ဝယ်ယူ,,A0208,P0016
B00428,နိုင်ငံရေးသမားနှင့် နိုင်ငံရေး,Burmese,ရန်ကုန်,၂၀၁၄,၁ ကြိမ်,၇၀၀၀,၉၂၃.၂,ဝယ်ယူ,,A0214,P0139
B00429,အိုးဝေ၏ ‌ရွှေရတုသဘင် လက်ရွေးစင်ဆောင်းပါးများ,Burmese,ရန်ကုန်,၂၀၁၂,၂ ကြိမ်,၅၀၀၀,၈၉၅.၈၄၀၀၈,ဝယ်ယူ,,A0005,P0006
B00430,ဆိုင်းစုမှသည် မန်ဟိုင်းဆီသို့,Burmese,ရန်ကုန်,၂၀၁၆,၃ ကြိမ်,၁၅၀၀၀,၉၂၃.၂,ဝယ်ယူ,,A0215,P0038
B00431,တစ်ဘဝ တစ်ခဏ,Burmese,ရန်ကုန်,၂၀၂၂,၁ ကြိမ်,,၈၉၅.၈၄,ဝယ်ယူ,,A0122,P0051
B00432,တိုင်းရင်းသားရက်စဥ်သမိုင်း (ကချင်),Burmese,နေပြည်တော်,၂၀၁၈,၁ ကြိမ်,,၉၅၉.၁,ဝယ်ယူ,ရည်ညွှန်း,A0216,P0096
B00433,ထူးဆန်းသောပုံပြင်များ,Burmese,ရန်ကုန်,၂၀၁၆,၄ ကြိမ်,၂၃၀၀,၃၉၈.၂,ဝယ်ယူ,,A0208,P0016
B00434,လူဘုံခန်းဝါဘဝသရုပ်ဖော်ဝတ္ထုတိုများ,Burmese,ရန်ကုန်,၂၀၂၃,၂ ကြိမ်,၆၀၀၀,၈၉၅.၈၃,ဝယ်ယူ,,A0208,P0016
B00435,မခင်နှင်းဆီ,Burmese,ရန်ကုန်,၂၀၂၀,၄ ကြိမ်,၇၀၀၀,၈၉၅.၈၃,ဝယ်ယူ,,A0208,P0016
B00436,ပျော်စရာ ရွှင်စရာ ကြွက်ဟာသဝတ္ထု,Burmese,ရန်ကုန်,၂၀၁၇,၂ ကြိမ်,၁၈၀၀,၈၉၅.၈၃,ဝယ်ယူ,,A0208,P0016
